basket_size,horizon_years,qqq_pct,stock_pct,n_windows_rolling,total_return_mean,total_return_median,total_return_std,total_return_p25,total_return_p75,final_value_mean,final_value_median,final_value_std,final_value_p25,final_value_p75,cagr_mean,cagr_median,cagr_std,cagr_p25,cagr_p75,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_p25,max_drawdown_p75,sharpe_ratio_mean,sharpe_ratio_median,sharpe_ratio_std,sharpe_ratio_p25,sharpe_ratio_p75,pct_windows_positive,n_windows_nonoverlap,cagr_nonoverlap_mean,cagr_nonoverlap_std,cagr_nonoverlap_tstat,cagr_nonoverlap_pvalue,sharpe_nonoverlap_mean,sharpe_nonoverlap_std,sharpe_nonoverlap_tstat,sharpe_nonoverlap_pvalue
1,5,61,39,5032,1.512525,1.470924,0.757573,1.051373,1.938802,25125.254854,24709.238648,7575.726586,20513.726786,29388.022297,0.192761,0.19831,0.077654,0.154642,0.240572,-0.364493,-0.317617,0.129077,-0.511663,-0.284994,0.868426,0.90134,0.29655,0.721247,1.050768,0.9775,4,0.146265,0.14652,1.996523,0.156012,0.696729,0.4889,2.850187,0.088587
1,5,62,38,5032,1.498011,1.453425,0.751535,1.044717,1.921676,24980.113843,24534.245265,7515.345521,20447.172094,29216.761936,0.191425,0.196633,0.07737,0.153722,0.239138,-0.363274,-0.314013,0.129702,-0.510678,-0.280917,0.86649,0.900368,0.297618,0.716118,1.049765,0.9775,4,0.145245,0.145721,1.993463,0.156394,0.695395,0.488629,2.84631,0.088772
1,5,63,37,5032,1.483497,1.436218,0.745581,1.038312,1.902209,24834.972831,24362.18221,7455.808135,20383.12151,29022.090677,0.190082,0.195,0.077093,0.153023,0.237476,-0.362073,-0.313867,0.130337,-0.510403,-0.276716,0.864489,0.898739,0.298707,0.711882,1.047814,0.9769,4,0.144217,0.144926,1.990213,0.156801,0.694015,0.488353,2.84227,0.088965
1,5,64,36,5032,1.468983,1.416964,0.739713,1.031916,1.886679,24689.83182,24169.641661,7397.134801,20319.1575,28866.78744,0.18873,0.193078,0.076824,0.152409,0.236203,-0.360893,-0.314038,0.130991,-0.510689,-0.272392,0.86242,0.896618,0.299816,0.707646,1.047106,0.9764,4,0.143181,0.144135,1.986763,0.157235,0.692587,0.488072,2.838054,0.089168
1,5,65,35,5032,1.454469,1.398058,0.733935,1.027867,1.871936,24544.690809,23980.579059,7339.346242,20278.671149,28719.360606,0.187369,0.191222,0.076562,0.151846,0.234927,-0.35975,-0.314317,0.131658,-0.509895,-0.268206,0.860281,0.894805,0.300947,0.701548,1.046182,0.976,4,0.142137,0.143348,1.983104,0.157697,0.691108,0.487787,2.833651,0.08938
1,5,66,34,5032,1.439955,1.379598,0.728246,1.022894,1.854865,24399.549797,23795.984327,7282.46352,20228.943013,28548.653776,0.186,0.189429,0.076307,0.15131,0.233435,-0.35863,-0.314406,0.132333,-0.508819,-0.264562,0.858071,0.89271,0.302099,0.69699,1.045426,0.9758,4,0.141085,0.142565,1.979226,0.158189,0.689577,0.487498,2.829047,0.089603
1,5,67,33,5032,1.425441,1.361422,0.722651,1.017741,1.840317,24254.408786,23614.220816,7226.508026,20177.413086,28403.174281,0.184621,0.187515,0.076061,0.150748,0.232133,-0.357513,-0.314444,0.133025,-0.507743,-0.259978,0.855785,0.891114,0.303272,0.691374,1.045464,0.9754,4,0.140024,0.141788,1.975118,0.158713,0.687991,0.487206,2.824231,0.089837
1,5,68,32,5032,1.410927,1.346192,0.71715,1.011227,1.822109,24109.267775,23461.917262,7171.501463,20112.265021,28221.089199,0.183234,0.185952,0.075824,0.150101,0.230681,-0.356402,-0.31256,0.133742,-0.507349,-0.255345,0.853424,0.890086,0.304467,0.685599,1.045026,0.9752,4,0.138954,0.141016,1.970768,0.15927,0.686348,0.486912,2.819187,0.090084
1,5,69,31,5032,1.396413,1.332843,0.711747,1.004002,1.806274,23964.126763,23328.433029,7117.465834,20040.021182,28062.741225,0.181837,0.184718,0.075595,0.149161,0.229245,-0.35529,-0.310596,0.134488,-0.507692,-0.250853,0.850982,0.888866,0.305684,0.679011,1.044718,0.9742,4,0.137876,0.140249,1.966164,0.159863,0.684646,0.486617,2.813902,0.090344
1,5,70,30,5032,1.381899,1.318291,0.706442,0.99885,1.789769,23818.985752,23182.908702,7064.423418,19988.49522,27897.694521,0.180431,0.18315,0.075376,0.148552,0.227871,-0.354197,-0.308589,0.135232,-0.508467,-0.246267,0.84846,0.888346,0.306922,0.672355,1.044889,0.973,4,0.136789,0.139489,1.961296,0.160494,0.682881,0.486321,2.80836,0.090618
1,5,71,29,5032,1.367384,1.302601,0.70124,0.991453,1.77366,23673.844741,23026.01288,7012.396754,19914.534131,27736.595,0.179015,0.181541,0.075166,0.147737,0.226394,-0.353152,-0.306999,0.135946,-0.509241,-0.241805,0.845852,0.886585,0.308182,0.666049,1.045483,0.9726,4,0.135693,0.138735,1.956149,0.161165,0.681053,0.486025,2.802545,0.090908
1,5,72,28,5032,1.35287,1.286119,0.696141,0.981453,1.75746,23528.703729,22861.185057,6961.408614,19814.533314,27574.598175,0.17759,0.17987,0.074967,0.146601,0.225009,-0.352123,-0.305757,0.136666,-0.509933,-0.236777,0.843158,0.884866,0.309464,0.659925,1.044515,0.9726,4,0.134587,0.137988,1.95071,0.161878,0.679158,0.48573,2.79644,0.091214
1,5,73,27,5032,1.338356,1.27239,0.691148,0.969585,1.738488,23383.562718,22723.897247,6911.481985,19695.853938,27384.875183,0.176154,0.178487,0.074778,0.145192,0.223247,-0.351107,-0.30428,0.137405,-0.510955,-0.232523,0.840374,0.883655,0.310768,0.652981,1.043415,0.9722,4,0.133472,0.137249,1.944965,0.162637,0.677193,0.485438,2.790029,0.091537
1,5,74,26,5032,1.323842,1.258204,0.686264,0.957399,1.719624,23238.421707,22582.037206,6862.640034,19573.987359,27196.244038,0.174709,0.176982,0.0746,0.143784,0.221593,-0.350134,-0.302827,0.138121,-0.512752,-0.229821,0.837498,0.881095,0.312095,0.646063,1.043435,0.9716,4,0.132347,0.136518,1.9389,0.163444,0.675156,0.485149,2.783292,0.091879
1,5,75,25,5032,1.309328,1.24315,0.681491,0.946377,1.702957,23093.280695,22431.500972,6814.906082,19463.765866,27029.574665,0.173253,0.175437,0.074435,0.142492,0.220185,-0.349171,-0.301394,0.138843,-0.514548,-0.224782,0.834526,0.878936,0.313445,0.638096,1.043171,0.971,4,0.131213,0.135796,1.932499,0.164302,0.673044,0.484865,2.776211,0.092241
1,5,76,24,5032,1.294814,1.228095,0.67683,0.937946,1.689375,22948.139684,22280.951522,6768.303572,19379.456188,26893.751547,0.171787,0.173806,0.074281,0.14148,0.218972,-0.348196,-0.299891,0.139593,-0.514703,-0.219667,0.831456,0.876959,0.314817,0.630083,1.042121,0.9708,4,0.130068,0.135083,1.925746,0.165214,0.670854,0.484587,2.768765,0.092625
1,5,77,23,5032,1.2803,1.217967,0.672286,0.924201,1.675875,22802.998673,22179.666039,6722.856034,19242.007143,26758.748961,0.17031,0.172737,0.07414,0.139844,0.217751,-0.347211,-0.298279,0.140368,-0.513867,-0.21847,0.828284,0.875051,0.316214,0.623492,1.0422,0.9698,4,0.128912,0.13438,1.918624,0.166185,0.668584,0.484317,2.760935,0.093032
1,5,78,22,5032,1.265786,1.20652,0.667859,0.908704,1.661675,22657.857661,22065.195726,6678.587046,19087.039792,26616.752259,0.168822,0.171542,0.074012,0.137954,0.21633,-0.346221,-0.296631,0.141168,-0.513924,-0.212973,0.825009,0.872587,0.317634,0.615175,1.04253,0.969,4,0.127746,0.133687,1.911117,0.167217,0.666229,0.484056,2.752697,0.093463
1,5,79,21,5032,1.251272,1.194422,0.663552,0.891244,1.646948,22512.71665,21944.219175,6635.520196,18912.441096,26469.483043,0.167323,0.170257,0.073898,0.135923,0.215018,-0.345224,-0.295086,0.141994,-0.514143,-0.207176,0.821626,0.870288,0.319078,0.607142,1.040613,0.968,4,0.126569,0.133006,1.903206,0.168314,0.663788,0.483806,2.744029,0.093921
1,5,80,20,5032,1.236758,1.181035,0.659368,0.875524,1.632232,22367.575639,21810.353484,6593.67904,18755.241746,26322.315028,0.165813,0.168804,0.073798,0.134024,0.213612,-0.344214,-0.293573,0.142852,-0.51454,-0.201164,0.818132,0.868047,0.320547,0.598215,1.040511,0.9674,4,0.125381,0.132337,1.894872,0.169482,0.661257,0.483568,2.734907,0.094408
1,5,81,19,5032,1.222243,1.170958,0.655309,0.859212,1.618195,22222.434627,21709.576343,6553.087056,18592.115704,26181.946214,0.164291,0.167681,0.073714,0.132065,0.212325,-0.343236,-0.292182,0.143688,-0.514573,-0.195254,0.814525,0.864684,0.322042,0.590243,1.038478,0.9662,4,0.124181,0.131681,1.886096,0.170725,0.658633,0.483346,2.725307,0.094926
1,5,82,18,5032,1.207729,1.160545,0.651377,0.840118,1.603737,22077.293616,21605.44672,6513.767597,18401.182328,26037.367911,0.162757,0.166579,0.073645,0.12975,0.210996,-0.342305,-0.290549,0.144479,-0.515156,-0.189281,0.8108,0.862332,0.323562,0.582348,1.039032,0.9658,4,0.12297,0.131038,1.876857,0.172048,0.655912,0.483141,2.715202,0.095476
1,5,83,17,5032,1.193215,1.152085,0.647574,0.816794,1.591285,21932.152605,21520.84948,6475.743844,18167.943428,25912.848745,0.161211,0.165685,0.073592,0.126863,0.209746,-0.341409,-0.288876,0.145243,-0.516277,-0.184805,0.806955,0.859401,0.325109,0.575005,1.039583,0.9636,4,0.121747,0.13041,1.867136,0.173455,0.653092,0.482955,2.704565,0.096062
1,5,84,16,5032,1.178701,1.139683,0.643904,0.795362,1.576822,21787.011594,21396.826896,6439.038749,17953.621947,25768.219956,0.159653,0.164321,0.073557,0.124184,0.208441,-0.340562,-0.287328,0.14596,-0.517204,-0.182792,0.802987,0.855961,0.326684,0.567292,1.038524,0.9622,4,0.120511,0.129797,1.85691,0.174955,0.650169,0.482792,2.693369,0.096686
1,5,85,15,5032,1.164187,1.128621,0.640367,0.770705,1.564371,21641.870582,21286.211916,6403.674989,17707.049695,25643.714016,0.158082,0.163131,0.073539,0.121078,0.207316,-0.339767,-0.28674,0.146631,-0.51808,-0.180864,0.798891,0.852396,0.328286,0.558623,1.037273,0.961,4,0.119263,0.129201,1.846157,0.176551,0.647138,0.482654,2.681584,0.097351
1,5,86,14,5032,1.149673,1.118442,0.636967,0.748178,1.551526,21496.729571,21184.421302,6369.674904,17481.781698,25515.261468,0.156498,0.161987,0.073539,0.118211,0.206078,-0.339122,-0.287643,0.14713,-0.518959,-0.179193,0.794664,0.848533,0.329918,0.549619,1.036983,0.9593,4,0.118002,0.128622,1.834854,0.178252,0.643998,0.482544,2.66918,0.09806
1,5,87,13,5032,1.135159,1.107406,0.633706,0.727324,1.536203,21351.58856,21074.059722,6337.060444,17273.244365,25362.031116,0.154901,0.160804,0.073559,0.115503,0.204734,-0.338612,-0.288546,0.14748,-0.519798,-0.177651,0.790304,0.845142,0.33158,0.542468,1.03599,0.9581,4,0.116727,0.128062,1.822979,0.180065,0.640745,0.482466,2.656126,0.098816
1,5,88,12,5032,1.120645,1.095512,0.630585,0.705891,1.524371,21206.447548,20955.122658,6305.853109,17058.911761,25243.712087,0.153291,0.159519,0.073599,0.112793,0.203473,-0.338207,-0.289449,0.147747,-0.520659,-0.176097,0.785805,0.840865,0.333273,0.533566,1.034678,0.9561,4,0.115439,0.127521,1.810505,0.181997,0.637374,0.482422,2.64239,0.099624
1,5,89,11,5032,1.106131,1.088904,0.627607,0.684704,1.510134,21061.306537,20889.043287,6276.073889,16847.041615,25101.343109,0.151666,0.158705,0.073659,0.109969,0.202145,-0.337893,-0.290351,0.147938,-0.521554,-0.17453,0.781166,0.836501,0.334999,0.524311,1.033563,0.9549,4,0.114136,0.127001,1.79741,0.184058,0.633882,0.482418,2.627939,0.100486
1,5,90,10,5032,1.091617,1.085378,0.624774,0.661599,1.497178,20916.165526,20853.783349,6247.743205,16615.988164,24971.779771,0.150028,0.158363,0.073742,0.106886,0.200883,-0.337625,-0.291253,0.148094,-0.522381,-0.172949,0.776382,0.832772,0.336759,0.513614,1.032632,0.9535,4,0.112819,0.126503,1.783668,0.186256,0.630266,0.482456,2.612739,0.101409
1,5,91,9,5032,1.077102,1.080526,0.622088,0.636049,1.483408,20771.024514,20805.258009,6220.880847,16360.488357,24834.07984,0.148375,0.15782,0.073847,0.103467,0.199534,-0.337381,-0.292155,0.148226,-0.521698,-0.171356,0.77145,0.828275,0.338554,0.502984,1.029717,0.9509,4,0.111488,0.126028,1.769253,0.188602,0.626523,0.482543,2.596756,0.102395
1,5,92,8,5032,1.062588,1.074051,0.619551,0.611116,1.469391,20625.883503,20740.512152,6195.505915,16111.163073,24693.909989,0.146707,0.157109,0.073975,0.100071,0.198267,-0.337165,-0.293057,0.148328,-0.52095,-0.170177,0.766366,0.823546,0.340386,0.492104,1.027612,0.9491,4,0.110141,0.125578,1.754139,0.191106,0.622648,0.482681,2.579954,0.10345
1,5,93,7,5032,1.048074,1.068258,0.617164,0.585337,1.457597,20480.742492,20682.583813,6171.636755,15853.37163,24575.965742,0.145024,0.156436,0.074128,0.096631,0.197007,-0.336992,-0.294005,0.148387,-0.520202,-0.17064,0.761128,0.819903,0.342257,0.480206,1.025738,0.9479,4,0.108778,0.125154,1.738301,0.193781,0.618637,0.482877,2.562299,0.104581
1,5,94,6,5032,1.03356,1.059798,0.614929,0.564852,1.443428,20335.60148,20597.984904,6149.290902,15648.523571,24434.279794,0.143325,0.155503,0.074306,0.093702,0.195679,-0.336834,-0.294899,0.14844,-0.519453,-0.171157,0.755731,0.814645,0.344168,0.46981,1.024064,0.9467,4,0.107399,0.124758,1.721711,0.196639,0.614489,0.483135,2.543754,0.105792
1,5,95,5,5032,1.019046,1.053876,0.612849,0.54326,1.430563,20190.460469,20538.760755,6128.48502,15432.60217,24305.625851,0.14161,0.154883,0.07451,0.090663,0.194511,-0.33668,-0.295794,0.148493,-0.518704,-0.171673,0.750172,0.810173,0.346122,0.459019,1.022203,0.9452,4,0.106003,0.124391,1.704344,0.199693,0.610198,0.483462,2.524284,0.107091
1,5,96,4,5032,1.004532,1.04811,0.610923,0.519889,1.419186,20045.319458,20481.100954,6109.234841,15198.894763,24191.855636,0.139879,0.154191,0.074742,0.087333,0.193303,-0.336524,-0.296687,0.148548,-0.517955,-0.172189,0.744448,0.805445,0.34812,0.447717,1.019634,0.945,4,0.10459,0.124056,1.686173,0.202959,0.605762,0.483863,2.503854,0.108485
1,5,97,3,5032,0.990018,1.041584,0.609156,0.496116,1.408093,19900.178446,20415.84266,6091.555114,14961.155217,24080.927295,0.138131,0.153461,0.075003,0.083908,0.192214,-0.336365,-0.297581,0.148608,-0.517206,-0.172703,0.738556,0.801091,0.350165,0.436362,1.017635,0.9432,4,0.103159,0.123753,1.667173,0.206453,0.601176,0.484345,2.48243,0.10998
1,5,98,2,5032,0.975504,1.031865,0.607546,0.4673,1.394775,19755.037435,20318.647974,6075.45955,14673.000073,23947.754757,0.136365,0.152458,0.075294,0.079742,0.190853,-0.336211,-0.298474,0.148667,-0.516541,-0.173217,0.732493,0.795745,0.352259,0.422793,1.016139,0.9408,4,0.101709,0.123485,1.647316,0.210192,0.596439,0.484914,2.459977,0.111587
1,5,99,1,5032,0.96099,1.023461,0.606096,0.442151,1.380515,19609.896424,20234.610725,6060.96077,14421.513578,23805.154205,0.134581,0.151415,0.075615,0.075995,0.18949,-0.336061,-0.299366,0.148727,-0.515774,-0.17373,0.726257,0.790092,0.354406,0.409096,1.013979,0.9388,4,0.100241,0.123253,1.62658,0.214195,0.591547,0.485578,2.436464,0.113313
1,5,100,0,5032,0.946476,1.015857,0.604807,0.413237,1.368712,19464.755412,20158.574696,6048.070256,14132.372075,23687.120691,0.132778,0.150536,0.075969,0.0717,0.188355,-0.335909,-0.300258,0.148787,-0.514956,-0.174242,0.719844,0.784538,0.356606,0.394099,1.011612,0.9362,4,0.098752,0.12306,1.604939,0.218483,0.586496,0.486343,2.411862,0.11517
1,10,0,100,3773,9.177532,9.128676,2.419985,7.721666,10.836238,101775.315766,101286.756644,24199.850265,87216.662251,118362.379299,0.257487,0.260577,0.033549,0.241833,0.280314,-0.523082,-0.590383,0.109396,-0.625833,-0.455231,0.916264,0.902469,0.118788,0.85631,1.006973,1.0,2,0.187121,0.112475,2.352771,0.363311,0.721337,0.379404,2.688755,0.347869
1,10,1,99,3773,9.114472,9.055798,2.404217,7.669058,10.763234,101144.715504,100557.9813,24042.170704,86690.584407,117632.337228,0.256707,0.259691,0.033523,0.241069,0.279513,-0.521733,-0.588407,0.109711,-0.625042,-0.451494,0.916056,0.901946,0.119215,0.85553,1.007134,1.0,2,0.186481,0.112552,2.343125,0.363836,0.721076,0.380922,2.677072,0.348326
1,10,2,98,3773,9.051412,8.989751,2.388509,7.624681,10.693283,100514.115243,99897.510983,23885.093889,86246.809723,116932.833716,0.255923,0.258778,0.033497,0.240434,0.278801,-0.520374,-0.58664,0.110033,-0.624244,-0.447747,0.915838,0.901768,0.119651,0.854876,1.007134,1.0,2,0.185837,0.11263,2.33343,0.364369,0.720808,0.382452,2.665372,0.348788
1,10,3,97,3773,8.988351,8.91695,2.372863,7.577072,10.619898,99883.514981,99169.501614,23728.63179,85770.717671,116198.980068,0.255134,0.257931,0.033472,0.239814,0.277994,-0.519006,-0.584991,0.110363,-0.623436,-0.443991,0.91561,0.901247,0.120095,0.854424,1.006862,1.0,2,0.185191,0.112709,2.323685,0.36491,0.720532,0.383993,2.653655,0.349256
1,10,4,96,3773,8.925291,8.85065,2.35728,7.524869,10.554518,99252.914719,98506.501771,23572.796648,85248.694662,115545.175066,0.25434,0.257042,0.033448,0.239145,0.277252,-0.517629,-0.583366,0.1107,-0.62262,-0.440226,0.915371,0.900797,0.120548,0.853869,1.006904,1.0,2,0.184541,0.112789,2.313891,0.365459,0.720248,0.385547,2.641921,0.34973
1,10,5,95,3773,8.862231,8.783816,2.34176,7.47798,10.47543,98622.314458,97838.158864,23417.60098,84779.797518,114754.303003,0.253542,0.256282,0.033425,0.238322,0.276431,-0.516241,-0.581741,0.111044,-0.621795,-0.436451,0.915122,0.900222,0.12101,0.853057,1.007102,1.0,2,0.183888,0.11287,2.304046,0.366016,0.719957,0.387113,2.630168,0.35021
1,10,6,94,3773,8.799171,8.725033,2.326306,7.419654,10.401602,97991.714196,97250.331538,23263.057583,84196.539426,114016.018491,0.252738,0.255459,0.033402,0.237549,0.275604,-0.514844,-0.580113,0.111394,-0.620961,-0.432667,0.914863,0.900107,0.12148,0.85222,1.0071,1.0,2,0.183231,0.112952,2.294151,0.366583,0.719657,0.388691,2.618397,0.350697
1,10,7,93,3773,8.736111,8.665455,2.310918,7.375332,10.329919,97361.113935,96654.551014,23109.179544,83753.316644,113299.187243,0.25193,0.25471,0.03338,0.236847,0.27477,-0.513437,-0.578485,0.111752,-0.620118,-0.428874,0.914592,0.899427,0.12196,0.85144,1.007283,1.0,2,0.182571,0.113035,2.284205,0.367158,0.719348,0.390282,2.606607,0.351189
1,10,8,92,3773,8.673051,8.599035,2.295598,7.322498,10.25768,96730.513673,95990.348713,22955.980243,83224.977715,112576.798612,0.251117,0.253784,0.033359,0.236045,0.273944,-0.51202,-0.576855,0.112119,-0.619266,-0.425071,0.91431,0.898887,0.122448,0.850582,1.007261,1.0,2,0.181908,0.113119,2.274207,0.367742,0.719031,0.391885,2.594797,0.351688
1,10,9,91,3773,8.609991,8.526055,2.280347,7.273101,10.183221,96099.913412,95260.554638,22803.47336,82731.005781,111832.205657,0.250299,0.252929,0.033338,0.23532,0.273109,-0.510597,-0.575225,0.112502,-0.618405,-0.421258,0.914016,0.898434,0.122946,0.849755,1.007268,1.0,2,0.181241,0.113205,2.264158,0.368335,0.718704,0.393501,2.582968,0.352194
1,10,10,90,3773,8.546931,8.462419,2.265167,7.219759,10.10889,95469.31315,94624.189358,22651.67288,82197.59006,111088.903663,0.249476,0.252005,0.033318,0.234464,0.27226,-0.509166,-0.573593,0.112897,-0.617534,-0.417436,0.91371,0.897812,0.123452,0.848949,1.007496,1.0,2,0.180571,0.113292,2.254056,0.368938,0.718368,0.39513,2.57112,0.352706
1,10,11,89,3773,8.483871,8.397167,2.250059,7.16794,10.0347,94838.712889,93971.668784,22500.5931,81679.400504,110346.995735,0.248648,0.251095,0.033299,0.233726,0.271402,-0.507725,-0.571959,0.1133,-0.616653,-0.413604,0.913392,0.897134,0.123968,0.848224,1.007422,1.0,2,0.179897,0.11338,2.243901,0.369551,0.718023,0.396771,2.55925,0.353226
1,10,12,88,3773,8.420811,8.332342,2.235025,7.117236,9.957576,94208.112627,93323.4198,22350.248636,81172.355405,109575.764537,0.247815,0.250274,0.033281,0.23296,0.270541,-0.506274,-0.570325,0.113708,-0.615763,-0.409763,0.913062,0.896331,0.124492,0.847552,1.007399,1.0,2,0.17922,0.113469,2.233692,0.370173,0.717667,0.398426,2.547361,0.353752
1,10,13,87,3773,8.357751,8.26978,2.220065,7.066624,9.879068,93577.512366,92697.802984,22200.654427,80666.242824,108790.684384,0.246976,0.249454,0.033264,0.232248,0.269615,-0.504812,-0.568689,0.114123,-0.614862,-0.405912,0.912718,0.895676,0.125026,0.846742,1.007518,1.0,2,0.178539,0.11356,2.22343,0.370806,0.717301,0.400093,2.535451,0.354285
1,10,14,86,3773,8.294691,8.204689,2.205183,7.010649,9.810017,92946.912104,92046.885625,22051.82574,80106.494652,108100.172324,0.246133,0.248581,0.033248,0.231322,0.268761,-0.503339,-0.567052,0.114546,-0.613951,-0.402051,0.912361,0.89497,0.12557,0.845817,1.007542,1.0,2,0.177855,0.113652,2.213113,0.371449,0.716924,0.401774,2.52352,0.354826
1,10,15,85,3773,8.231631,8.132157,2.190378,6.952748,9.733564,92316.311842,91321.567558,21903.778181,79527.481056,107335.640092,0.245283,0.247638,0.033233,0.230445,0.267903,-0.501856,-0.565413,0.114974,-0.61303,-0.398181,0.911991,0.894488,0.126122,0.845124,1.007487,1.0,2,0.177166,0.113745,2.202741,0.372102,0.716536,0.403467,2.511568,0.355374
1,10,16,84,3773,8.168571,8.062436,2.175653,6.891943,9.656085,91685.711581,90624.360753,21756.527696,78919.429329,106560.851377,0.244428,0.24668,0.033219,0.229501,0.266997,-0.500365,-0.563774,0.115406,-0.612099,-0.394406,0.911606,0.893905,0.126684,0.844247,1.007429,1.0,2,0.176474,0.11384,2.192314,0.372767,0.716137,0.405174,2.499595,0.355929
1,10,17,83,3773,8.105511,8.001639,2.161009,6.830276,9.581595,91055.111319,90016.389021,21610.090578,78302.7619,105815.945205,0.243568,0.24578,0.033206,0.228592,0.266107,-0.498864,-0.562133,0.115845,-0.611156,-0.390658,0.911207,0.893318,0.127256,0.843419,1.007344,1.0,2,0.175779,0.113936,2.18183,0.373442,0.715727,0.406894,2.4876,0.356492
1,10,18,82,3773,8.042451,7.937784,2.146448,6.779728,9.506714,90424.511058,89377.836511,21464.483474,77797.279486,105067.143293,0.242702,0.244923,0.033194,0.227753,0.265224,-0.497356,-0.56049,0.116287,-0.610203,-0.386901,0.910793,0.892829,0.127837,0.842374,1.007662,1.0,2,0.175079,0.114033,2.17129,0.374129,0.715304,0.408628,2.475585,0.357063
1,10,19,81,3773,7.979391,7.878879,2.131972,6.729078,9.436312,89793.910796,88788.790243,21319.723391,77290.775926,104363.121136,0.24183,0.244042,0.033183,0.226933,0.264364,-0.49584,-0.558847,0.116734,-0.609239,-0.383134,0.910364,0.892527,0.128428,0.841223,1.007987,1.0,2,0.174375,0.114132,2.160693,0.374828,0.714869,0.410375,2.463547,0.357642
1,10,20,80,3773,7.916331,7.810443,2.117583,6.675186,9.357315,89163.310535,88104.425997,21175.827699,76751.858527,103573.147485,0.240953,0.243118,0.033173,0.226091,0.2634,-0.494312,-0.557202,0.117188,-0.608263,-0.379358,0.909919,0.891969,0.129028,0.840204,1.007791,1.0,2,0.173668,0.114232,2.150039,0.375538,0.714421,0.412135,2.451489,0.358229
1,10,21,79,3773,7.853271,7.746071,2.103281,6.623432,9.283846,88532.710273,87460.708209,21032.814141,76234.320648,102838.457928,0.240069,0.242245,0.033165,0.225239,0.262429,-0.492775,-0.555556,0.117647,-0.607276,-0.375571,0.909459,0.891548,0.129638,0.83928,1.007895,1.0,2,0.172957,0.114334,2.139326,0.376261,0.71396,0.413909,2.439409,0.358824
1,10,22,78,3773,7.790211,7.68292,2.08907,6.569399,9.213065,87902.110012,86829.204304,20890.700831,75693.985307,102130.646222,0.239179,0.241366,0.033158,0.224385,0.261604,-0.49123,-0.553909,0.118109,-0.606277,-0.371776,0.908981,0.890729,0.130258,0.838555,1.007757,1.0,2,0.172241,0.114437,2.128555,0.376996,0.713486,0.415696,2.427307,0.359427
