price_rise_pct,breadth_drawdown_points,breadth_cap,full_cagr,full_sharpe,full_max_drawdown,full_calmar,early_cagr,early_sharpe,early_max_drawdown,early_calmar,late_cagr,late_sharpe,late_max_drawdown,late_calmar,real_breadth_cagr,real_breadth_sharpe,real_breadth_max_drawdown,real_breadth_calmar,min_half_calmar,completed_trades,exposure,raw_signal_days
4.0,30.0,70.0,0.18527591126148057,0.9848179130254584,-0.3218487089018377,0.5756615022432444,0.16990587558069903,0.9296899008454677,-0.3218487089018377,0.5279060343613791,0.20086282605967143,1.0388505392341796,-0.22986796654908903,0.8738182578248742,0.204194933220877,1.0289775986925511,-0.3218487089018377,0.6344438476003191,0.5279060343613791,13,0.8184749314847655,26
4.0,30.0,60.0,0.1848536834615837,0.9827684577639731,-0.32184941755702456,0.5743483547825025,0.16904915711389767,0.9254200290448343,-0.32184941755702456,0.5252430108373458,0.20086279999369006,1.0388504216696202,-0.22986796654908903,0.8738181444294247,0.20419462172500857,1.0289763539078813,-0.32184941755702456,0.6344414828367052,0.5252430108373458,13,0.8189585684346284,23
0.0,30.0,50.0,0.1863571738469485,1.0079023217841805,-0.3218487994191186,0.5790208762104783,0.1671739588650354,0.9002315452501066,-0.3218487994191186,0.5194176867111372,0.20566444206291612,1.1201507635481167,-0.22978386362358838,0.8950343110246307,0.20526206415969406,1.069471760490296,-0.3218487994191186,0.6377592973164933,0.5194176867111372,16,0.7809124617120748,44
0.0,35.0,50.0,0.1812965309694421,0.9701278437459676,-0.3218487994191186,0.5632972106674033,0.1671739588650354,0.9002315452501066,-0.3218487994191186,0.5194176867111372,0.19566779057139194,1.041022189970551,-0.22986796654908892,0.8512181732360109,0.1988162291185176,1.0227053964099422,-0.3218487994191186,0.6177317718051039,0.5194176867111372,14,0.8131549250362727,30
0.0,30.0,60.0,0.18546617960326306,1.0155481726389215,-0.3218493689619297,0.5762514936768482,0.1666093983154593,0.9233025836437754,-0.3218493689619297,0.5176626533487684,0.20445332365394941,1.1076773856825897,-0.22978394394003365,0.8897633148263191,0.2055161487417121,1.0702607621037352,-0.3218493689619297,0.6385476205983234,0.5176626533487684,18,0.7443172658391101,73
0.0,30.0,70.0,0.18546617960326306,1.0155481726389215,-0.3218493689619297,0.5762514936768482,0.1666093983154593,0.9233025836437754,-0.3218493689619297,0.5176626533487684,0.20445332365394941,1.1076773856825897,-0.22978394394003365,0.8897633148263191,0.2055161487417121,1.0702607621037352,-0.3218493689619297,0.6385476205983234,0.5176626533487684,18,0.7443172658391101,77
0.0,35.0,60.0,0.18027040269632844,0.9784623866371597,-0.321850643918995,0.5601057698728725,0.16509039522555602,0.9150905802302605,-0.321850643918995,0.512941012686328,0.19566766272898062,1.0410216037807027,-0.22986796654908892,0.851217617080174,0.19889191975622977,1.0254632431498225,-0.321850643918995,0.617963404809244,0.512941012686328,16,0.777365790746413,41
0.0,35.0,70.0,0.18027040269632844,0.9784623866371597,-0.321850643918995,0.5601057698728725,0.16509039522555602,0.9150905802302605,-0.321850643918995,0.512941012686328,0.19566766272898062,1.0410216037807027,-0.22986796654908892,0.851217617080174,0.19889191975622977,1.0254632431498225,-0.321850643918995,0.617963404809244,0.512941012686328,16,0.777365790746413,41
6.0,20.0,50.0,0.16835150157694212,0.9331427488367554,-0.34974067668959075,0.481360941971188,0.17350505493447255,0.9265101794266317,-0.34974067668959075,0.4960962979106529,0.16429941265851822,0.9451190203966271,-0.22986796654908892,0.714755583934013,0.1823599107093994,0.9783087848296039,-0.34974067668959075,0.5214146448033876,0.4960962979106529,15,0.7875221666935354,50
5.0,20.0,50.0,0.1681964022407063,0.9334070579481994,-0.34974067668959075,0.480917472433404,0.17350505493447255,0.9265101794266317,-0.34974067668959075,0.4960962979106529,0.16399839607800737,0.9457972995773716,-0.22986796654908892,0.7134460644518952,0.18216302135695672,0.9786684956096948,-0.34974067668959075,0.5208516866873736,0.4960962979106529,15,0.7875221666935354,53
