qqq_pct,stock_pct,tqqq_pct,years,n_windows,deployed_usd,avg_final_usd,avg_return_pct,median_final_usd,median_return_pct,worst_final_usd,best_final_usd,pct_losing_windows
55,15,30,6,4650,2000000,10023841,401.2,8748262,337.4,1899387,38287572,0.0
55,20,25,6,4650,2000000,9296134,364.8,8234807,311.7,1912863,34003864,0.0
55,25,20,6,4650,2000000,8568426,328.4,7712188,285.6,1926340,29720155,0.0
55,30,15,6,4650,2000000,7840719,292.0,7220142,261.0,1939816,25542104,0.0
55,35,10,6,4650,2000000,7113011,255.7,6716149,235.8,1953293,21366116,0.0
55,40,5,6,4650,2000000,6385304,219.3,6179973,209.0,1966769,17190127,0.0
55,45,0,6,4650,2000000,5657596,182.9,5583343,179.2,1980246,13117316,0.0
60,0,40,6,4650,2000000,11375715,468.8,9608622,380.4,1888240,46410244,0.0
60,5,35,6,4650,2000000,10648007,432.4,9134195,356.7,1901717,42126535,0.0
60,10,30,6,4650,2000000,9920300,396.0,8666512,333.3,1915193,37842827,0.0
60,15,25,6,4650,2000000,9192592,359.6,8127951,306.4,1928670,33559118,0.0
60,20,20,6,4650,2000000,8464885,323.2,7605011,280.3,1942146,29275410,0.0
60,25,15,6,4650,2000000,7737177,286.9,7107117,255.4,1955623,25055030,0.0
60,30,10,6,4650,2000000,7009470,250.5,6608687,230.4,1969099,20879041,0.0
60,35,5,6,4650,2000000,6281762,214.1,6091503,204.6,1982576,16703052,0.0
60,40,0,6,4650,2000000,5554055,177.7,5522515,176.1,1996052,12614115,0.0
65,0,35,6,4650,2000000,10544466,427.2,9016117,350.8,1917523,41681790,0.0
65,5,30,6,4650,2000000,9816758,390.8,8528618,326.4,1931000,37398082,0.0
65,10,25,6,4650,2000000,9089051,354.5,8034729,301.7,1944476,33114373,0.0
65,15,20,6,4650,2000000,8361343,318.1,7509815,275.5,1957953,28830665,0.0
65,20,15,6,4650,2000000,7633636,281.7,7000831,250.0,1971429,24567955,0.0
65,25,10,6,4650,2000000,6905928,245.3,6503112,225.2,1984906,20391966,0.0
65,30,5,6,4650,2000000,6178221,208.9,6004015,200.2,1998382,16215978,0.0
65,35,0,6,4650,2000000,5450514,172.5,5442121,172.1,2011859,12110914,0.0
70,0,30,6,4650,2000000,9713217,385.7,8371159,318.6,1946806,36953336,0.0
70,5,25,6,4650,2000000,8985509,349.3,7907634,295.4,1960282,32669628,0.0
70,10,20,6,4650,2000000,8257802,312.9,7403850,270.2,1973759,28385919,0.0
70,15,15,6,4650,2000000,7530095,276.5,6890859,244.5,1987236,24102211,0.0
70,20,10,6,4650,2000000,6802387,240.1,6386520,219.3,2000712,19904892,0.0
70,25,5,6,4650,2000000,6074680,203.7,5902075,195.1,2014189,15728903,0.0
70,30,0,6,4650,2000000,5346972,167.3,5353726,167.7,2027665,11607712,0.0
75,0,25,6,4650,2000000,8881968,344.1,7770134,288.5,1976089,32224883,0.0
75,5,20,6,4650,2000000,8154261,307.7,7292617,264.6,1989565,27941174,0.0
75,10,15,6,4650,2000000,7426553,271.3,6800784,240.0,2003042,23657466,0.0
75,15,10,6,4650,2000000,6698846,234.9,6282648,214.1,2016518,19417817,0.0
75,20,5,6,4650,2000000,5971138,198.6,5800943,190.0,2029995,15241829,0.0
75,25,0,6,4650,2000000,5243431,162.2,5258619,162.9,2043471,11104511,0.0
80,0,20,6,4650,2000000,8050719,302.5,7159227,258.0,2005372,27496429,0.0
80,5,15,6,4650,2000000,7323012,266.2,6672143,233.6,2018848,23212720,0.0
80,10,10,6,4650,2000000,6595304,229.8,6185757,209.3,2032325,18930743,0.0
80,15,5,6,4650,2000000,5867597,193.4,5678468,183.9,2045801,14754754,0.0
80,20,0,6,4650,2000000,5139889,157.0,5172014,158.6,2059278,10601310,0.0
85,0,15,6,4650,2000000,7219470,261.0,6541353,227.1,2034655,22767975,0.0
85,5,10,6,4650,2000000,6491763,224.6,6073713,203.7,2048131,18484267,0.0
85,10,5,6,4650,2000000,5764056,188.2,5568296,178.4,2061608,14267680,0.0
85,15,0,6,4650,2000000,5036348,151.8,5080515,154.0,2075084,10098108,0.0
90,0,10,6,4650,2000000,6388222,219.4,5943116,197.2,2063938,18039522,0.0
90,5,5,6,4650,2000000,5660514,183.0,5454549,172.7,2077414,13780605,0.0
90,10,0,6,4650,2000000,4932807,146.6,4974172,148.7,2090891,9604617,0.0
95,0,5,6,4650,2000000,5556973,177.8,5330167,166.5,2093221,13311068,0.0
95,5,0,6,4650,2000000,4829265,141.5,4864744,143.2,2106697,9117542,0.0
100,0,0,6,4650,2000000,4725724,136.3,4731254,136.6,2122504,8630468,0.0
0,0,100,7,4398,2200000,32364571,1371.1,25615197,1064.3,2894809,188151320,0.0
0,5,95,7,4398,2200000,31186897,1317.6,24698992,1022.7,2878985,180083760,0.0
0,10,90,7,4398,2200000,30009223,1264.1,23871379,985.1,2863161,172016200,0.0
0,15,85,7,4398,2200000,28831549,1210.5,23019468,946.3,2847337,163948641,0.0
0,20,80,7,4398,2200000,27653874,1157.0,22211799,909.6,2831512,155881081,0.0
0,25,75,7,4398,2200000,26476200,1103.5,21453901,875.2,2815688,147813521,0.0
0,30,70,7,4398,2200000,25298526,1049.9,20630402,837.7,2799864,139745961,0.0
0,35,65,7,4398,2200000,24120852,996.4,19857315,802.6,2784039,131678401,0.0
0,40,60,7,4398,2200000,22943177,942.9,19076557,767.1,2768215,123610841,0.0
0,45,55,7,4398,2200000,21765503,889.3,18292282,731.5,2752391,115543281,0.0
0,50,50,7,4398,2200000,20587829,835.8,17527287,696.7,2736567,107475721,0.0
0,55,45,7,4398,2200000,19410155,782.3,16753984,661.5,2720742,99408161,0.0
0,60,40,7,4398,2200000,18232480,728.7,15863942,621.1,2704918,91340601,0.0
0,65,35,7,4398,2200000,17054806,675.2,14952582,579.7,2689094,83273041,0.0
0,70,30,7,4398,2200000,15877132,621.7,14099436,540.9,2672235,75205481,0.0
0,75,25,7,4398,2200000,14699458,568.2,13267249,503.1,2653256,67137921,0.0
0,80,20,7,4398,2200000,13521783,514.6,12364008,462.0,2634277,59070361,0.0
0,85,15,7,4398,2200000,12344109,461.1,11356884,416.2,2615298,51002801,0.0
0,90,10,7,4398,2200000,11166435,407.6,10361120,371.0,2595050,42935241,0.0
0,95,5,7,4398,2200000,9988761,354.0,9313903,323.4,2573371,34867681,0.0
0,100,0,7,4398,2200000,8811087,300.5,8312674,277.8,2551692,26800121,0.0
5,0,95,7,4398,2200000,31040464,1310.9,24604468,1018.4,2901898,179309137,0.0
5,5,90,7,4398,2200000,29862790,1257.4,23683784,976.5,2886074,171241577,0.0
5,10,85,7,4398,2200000,28685116,1203.9,22843223,938.3,2870249,163174017,0.0
5,15,80,7,4398,2200000,27507441,1150.3,22011944,900.5,2854425,155106457,0.0
5,20,75,7,4398,2200000,26329767,1096.8,21191039,863.2,2838601,147038897,0.0
5,25,70,7,4398,2200000,25152093,1043.3,20426355,828.5,2822776,138971337,0.0
5,30,65,7,4398,2200000,23974419,989.7,19615475,791.6,2806952,130903777,0.0
5,35,60,7,4398,2200000,22796744,936.2,18846687,756.7,2791128,122836217,0.0
5,40,55,7,4398,2200000,21619070,882.7,18073473,721.5,2775304,114768657,0.0
5,45,50,7,4398,2200000,20441396,829.2,17313097,687.0,2759479,106701097,0.0
5,50,45,7,4398,2200000,19263722,775.6,16557158,652.6,2743655,98633537,0.0
5,55,40,7,4398,2200000,18086048,722.1,15715791,614.4,2727831,90565977,0.0
5,60,35,7,4398,2200000,16908373,668.6,14815533,573.4,2712007,82498417,0.0
5,65,30,7,4398,2200000,15730699,615.0,13948044,534.0,2696182,74430857,0.0
5,70,25,7,4398,2200000,14553025,561.5,13107459,495.8,2678029,66363297,0.0
5,75,20,7,4398,2200000,13375351,508.0,12235172,456.1,2659050,58295737,0.0
5,80,15,7,4398,2200000,12197676,454.4,11229009,410.4,2640071,50228177,0.0
5,85,10,7,4398,2200000,11020002,400.9,10243203,365.6,2621001,42160617,0.0
5,90,5,7,4398,2200000,9842328,347.4,9203768,318.4,2599322,34093057,0.0
5,95,0,7,4398,2200000,8664654,293.8,8185737,272.1,2577643,26025497,0.0
10,0,90,7,4398,2200000,29716357,1250.7,23576671,971.7,2908986,170466953,0.0
10,5,85,7,4398,2200000,28538683,1197.2,22695875,931.6,2893162,162399393,0.0
10,10,80,7,4398,2200000,27361009,1143.7,21838913,892.7,2877338,154331833,0.0
10,15,75,7,4398,2200000,26183334,1090.2,21024933,855.7,2861513,146264273,0.0
10,20,70,7,4398,2200000,25005660,1036.6,20239838,820.0,2845689,138196713,0.0
10,25,65,7,4398,2200000,23827986,983.1,19452684,784.2,2829865,130129153,0.0
10,30,60,7,4398,2200000,22650312,929.6,18657209,748.1,2814041,122061593,0.0
10,35,55,7,4398,2200000,21472637,876.0,17903747,713.8,2798216,113994033,0.0
10,40,50,7,4398,2200000,20294963,822.5,17105690,677.5,2782392,105926473,0.0
10,45,45,7,4398,2200000,19117289,769.0,16338859,642.7,2766568,97858913,0.0
10,50,40,7,4398,2200000,17939615,715.4,15570705,607.8,2750744,89791353,0.0
10,55,35,7,4398,2200000,16761940,661.9,14667062,566.7,2734919,81723793,0.0
10,60,30,7,4398,2200000,15584266,608.4,13793401,527.0,2719095,73656233,0.0
10,65,25,7,4398,2200000,14406592,554.8,12960547,489.1,2702803,65588673,0.0
10,70,20,7,4398,2200000,13228918,501.3,12091936,449.6,2683824,57521113,0.0
10,75,15,7,4398,2200000,12051243,447.8,11109803,405.0,2664845,49453553,0.0
10,80,10,7,4398,2200000,10873569,394.3,10116001,359.8,2645866,41385993,0.0
10,85,5,7,4398,2200000,9695895,340.7,9103414,313.8,2625274,33318433,0.0
10,90,0,7,4398,2200000,8518221,287.2,8062453,266.5,2603594,25250874,0.0
15,0,85,7,4398,2200000,28392250,1190.6,22556923,925.3,2916075,161624769,0.0
15,5,80,7,4398,2200000,27214576,1137.0,21712119,886.9,2900250,153557209,0.0
15,10,75,7,4398,2200000,26036901,1083.5,20849345,847.7,2884426,145489649,0.0
15,15,70,7,4398,2200000,24859227,1030.0,20032002,810.5,2868602,137422089,0.0
15,20,65,7,4398,2200000,23681553,976.4,19278009,776.3,2852778,129354529,0.0
15,25,60,7,4398,2200000,22503879,922.9,18439272,738.1,2836953,121286969,0.0
15,30,55,7,4398,2200000,21326204,869.4,17668213,703.1,2821129,113219409,0.0
15,35,50,7,4398,2200000,20148530,815.8,16898897,668.1,2805305,105151849,0.0
15,40,45,7,4398,2200000,18970856,762.3,16137426,633.5,2789481,97084290,0.0
15,45,40,7,4398,2200000,17793182,708.8,15375385,598.9,2773656,89016730,0.0
15,50,35,7,4398,2200000,16615507,655.3,14544150,561.1,2757832,80949170,0.0
15,55,30,7,4398,2200000,15437833,601.7,13630563,519.6,2742008,72881610,0.0
15,60,25,7,4398,2200000,14260159,548.2,12776469,480.7,2726184,64814050,0.0
15,65,20,7,4398,2200000,13082485,494.7,11941289,442.8,2708598,56746490,0.0
15,70,15,7,4398,2200000,11904810,441.1,10993238,399.7,2689619,48678930,0.0
15,75,10,7,4398,2200000,10727136,387.6,9994294,354.3,2670640,40611370,0.0
15,80,5,7,4398,2200000,9549462,334.1,8982086,308.3,2651225,32543810,0.0
15,85,0,7,4398,2200000,8371788,280.5,7957067,261.7,2629546,24476250,0.0
20,0,80,7,4398,2200000,27068143,1130.4,21527706,878.5,2923163,152782586,0.0
20,5,75,7,4398,2200000,25890468,1076.8,20685576,840.3,2907339,144715026,0.0
20,10,70,7,4398,2200000,24712794,1023.3,19874946,803.4,2891515,136647466,0.0
20,15,65,7,4398,2200000,23535120,969.8,19043552,765.6,2875690,128579906,0.0
20,20,60,7,4398,2200000,22357446,916.2,18283766,731.1,2859866,120512346,0.0
20,25,55,7,4398,2200000,21179771,862.7,17477085,694.4,2844042,112444786,0.0
20,30,50,7,4398,2200000,20002097,809.2,16687982,658.5,2828218,104377226,0.0
20,35,45,7,4398,2200000,18824423,755.7,15923748,623.8,2812393,96309666,0.0
20,40,40,7,4398,2200000,17646749,702.1,15156714,588.9,2796569,88242106,0.0
20,45,35,7,4398,2200000,16469074,648.6,14384683,553.8,2780745,80174546,0.0
20,50,30,7,4398,2200000,15291400,595.1,13475181,512.5,2764921,72106986,0.0
20,55,25,7,4398,2200000,14113726,541.5,12604300,472.9,2749096,64039426,0.0
20,60,20,7,4398,2200000,12936052,488.0,11767170,434.9,2733272,55971866,0.0
20,65,15,7,4398,2200000,11758378,434.5,10872433,394.2,2714392,47904306,0.0
20,70,10,7,4398,2200000,10580703,380.9,9873785,348.8,2695413,39836746,0.0
20,75,5,7,4398,2200000,9403029,327.4,8867419,303.1,2676434,31769186,0.0
20,80,0,7,4398,2200000,8225355,273.9,7835964,256.2,2655497,23701626,0.0
25,0,75,7,4398,2200000,25744035,1070.2,20504282,832.0,2930252,143940402,0.0
25,5,70,7,4398,2200000,24566361,1016.7,19682986,794.7,2914427,135872842,0.0
25,10,65,7,4398,2200000,23388687,963.1,18869943,757.7,2898603,127805282,0.0
25,15,60,7,4398,2200000,22211013,909.6,18060907,721.0,2882779,119737722,0.0
25,20,55,7,4398,2200000,21033339,856.1,17275351,685.2,2866955,111670162,0.0
25,25,50,7,4398,2200000,19855664,802.5,16498101,649.9,2851130,103602602,0.0
25,30,45,7,4398,2200000,18677990,749.0,15723902,614.7,2835306,95535042,0.0
25,35,40,7,4398,2200000,17500316,695.5,14951491,579.6,2819482,87467482,0.0
25,40,35,7,4398,2200000,16322642,641.9,14202082,545.5,2803658,79399922,0.0
25,45,30,7,4398,2200000,15144967,588.4,13326713,505.8,2787833,71332362,0.0
25,50,25,7,4398,2200000,13967293,534.9,12437876,465.4,2772009,63264802,0.0
25,55,20,7,4398,2200000,12789619,481.3,11613821,427.9,2756185,55197242,0.0
25,60,15,7,4398,2200000,11611945,427.8,10745007,388.4,2739166,47129682,0.0
25,65,10,7,4398,2200000,10434270,374.3,9747716,343.1,2720187,39062122,0.0
25,70,5,7,4398,2200000,9256596,320.8,8755126,298.0,2701208,30994562,0.0
25,75,0,7,4398,2200000,8078922,267.2,7716304,250.7,2681448,22927002,0.0
30,0,70,7,4398,2200000,24419928,1010.0,19508157,786.7,2937340,135098218,0.0
30,5,65,7,4398,2200000,23242254,956.5,18696945,749.9,2921516,127030658,0.0
30,10,60,7,4398,2200000,22064580,902.9,17881788,712.8,2905692,118963098,0.0
30,15,55,7,4398,2200000,20886906,849.4,17094401,677.0,2889867,110895538,0.0
30,20,50,7,4398,2200000,19709231,795.9,16271663,639.6,2874043,102827978,0.0
30,25,45,7,4398,2200000,18531557,742.3,15478231,603.6,2858219,94760418,0.0
30,30,40,7,4398,2200000,17353883,688.8,14753709,570.6,2842395,86692858,0.0
30,35,35,7,4398,2200000,16176209,635.3,13981399,535.5,2826570,78625298,0.0
30,40,30,7,4398,2200000,14998534,581.8,13190616,499.6,2810746,70557738,0.0
30,45,25,7,4398,2200000,13820860,528.2,12286920,458.5,2794922,62490178,0.0
30,50,20,7,4398,2200000,12643186,474.7,11449257,420.4,2779097,54422618,0.0
30,55,15,7,4398,2200000,11465512,421.2,10602530,381.9,2763273,46355058,0.0
30,60,10,7,4398,2200000,10287837,367.6,9622010,337.4,2744961,38287498,0.0
30,65,5,7,4398,2200000,9110163,314.1,8646624,293.0,2725982,30219939,0.0
30,70,0,7,4398,2200000,7932489,260.6,7604383,245.7,2707003,22152379,0.0
35,0,65,7,4398,2200000,23095821,949.8,18515606,741.6,2944429,126256034,0.0
35,5,60,7,4398,2200000,21918147,896.3,17727026,705.8,2928604,118188474,0.0
35,10,55,7,4398,2200000,20740473,842.7,16903561,668.3,2912780,110120914,0.0
35,15,50,7,4398,2200000,19562798,789.2,16110576,632.3,2896956,102053354,0.0
35,20,45,7,4398,2200000,18385124,735.7,15284802,594.8,2881132,93985795,0.0
35,25,40,7,4398,2200000,17207450,682.2,14534942,560.7,2865307,85918235,0.0
35,30,35,7,4398,2200000,16029776,628.6,13779355,526.3,2849483,77850675,0.0
35,35,30,7,4398,2200000,14852101,575.1,13006987,491.2,2833659,69783115,0.0
35,40,25,7,4398,2200000,13674427,521.6,12132189,451.5,2817834,61715555,0.0
35,45,20,7,4398,2200000,12496753,468.0,11281403,412.8,2802010,53647995,0.0
35,50,15,7,4398,2200000,11319079,414.5,10456096,375.3,2786186,45580435,0.0
35,55,10,7,4398,2200000,10141405,361.0,9511162,332.3,2769734,37512875,0.0
35,60,5,7,4398,2200000,8963730,307.4,8527479,287.6,2750755,29445315,0.0
35,65,0,7,4398,2200000,7786056,253.9,7484631,240.2,2731776,21377755,0.0
40,0,60,7,4398,2200000,21771714,889.6,17526578,696.7,2951517,117413851,0.0
40,5,55,7,4398,2200000,20594040,836.1,16707738,659.4,2935693,109346291,0.0
40,10,50,7,4398,2200000,19416366,782.6,15900618,622.8,2919868,101278731,0.0
40,15,45,7,4398,2200000,18238691,729.0,15093945,586.1,2904044,93211171,0.0
40,20,40,7,4398,2200000,17061017,675.5,14277611,549.0,2888220,85143611,0.0
40,25,35,7,4398,2200000,15883343,622.0,13565924,516.6,2872396,77076051,0.0
40,30,30,7,4398,2200000,14705669,568.4,12808611,482.2,2856571,69008491,0.0
40,35,25,7,4398,2200000,13527994,514.9,11984009,444.7,2840747,60940931,0.0
40,40,20,7,4398,2200000,12350320,461.4,11119484,405.4,2824923,52873371,0.0
40,45,15,7,4398,2200000,11172646,407.8,10294217,367.9,2809099,44805811,0.0
40,50,10,7,4398,2200000,9994972,354.3,9376287,326.2,2793274,36738251,0.0
40,55,5,7,4398,2200000,8817297,300.8,8403313,282.0,2775529,28670691,0.0
40,60,0,7,4398,2200000,7639623,247.3,7373166,235.1,2756550,20603131,0.0
45,0,55,7,4398,2200000,20447607,829.4,16542674,651.9,2958605,108571667,0.0
45,5,50,7,4398,2200000,19269933,775.9,15715252,614.3,2942781,100504107,0.0
45,10,45,7,4398,2200000,18092258,722.4,14929929,578.6,2926957,92436547,0.0
45,15,40,7,4398,2200000,16914584,668.8,14097422,540.8,2911133,84368987,0.0
45,20,35,7,4398,2200000,15736910,615.3,13327258,505.8,2895308,76301427,0.0
45,25,30,7,4398,2200000,14559236,561.8,12588306,472.2,2879484,68233867,0.0
45,30,25,7,4398,2200000,13381561,508.3,11824337,437.5,2863660,60166307,0.0
45,35,20,7,4398,2200000,12203887,454.7,10960596,398.2,2847836,52098747,0.0
45,40,15,7,4398,2200000,11026213,401.2,10117262,359.9,2832011,44031187,0.0
45,45,10,7,4398,2200000,9848539,347.7,9230065,319.5,2816187,35963627,0.0
45,50,5,7,4398,2200000,8670864,294.1,8278427,276.3,2800303,27896067,0.0
45,55,0,7,4398,2200000,7493190,240.6,7250768,229.6,2781324,19828507,0.0
50,0,50,7,4398,2200000,19123500,769.2,15555052,607.0,2965694,99729483,0.0
50,5,45,7,4398,2200000,17945825,715.7,14753182,570.6,2949870,91661923,0.0
50,10,40,7,4398,2200000,16768151,662.2,13924963,533.0,2934045,83594363,0.0
50,15,35,7,4398,2200000,15590477,608.7,13126391,496.7,2918221,75526803,0.0
50,20,30,7,4398,2200000,14412803,555.1,12372371,462.4,2902397,67459243,0.0
50,25,25,7,4398,2200000,13235128,501.6,11610941,427.8,2886573,59391683,0.0
50,30,20,7,4398,2200000,12057454,448.1,10810019,391.4,2870748,51324123,0.0
50,35,15,7,4398,2200000,10879780,394.5,9935407,351.6,2854924,43256563,0.0
50,40,10,7,4398,2200000,9702106,341.0,9117014,314.4,2839100,35189003,0.0
50,45,5,7,4398,2200000,8524432,287.5,8138515,269.9,2823276,27121444,0.0
50,50,0,7,4398,2200000,7346757,233.9,7123793,223.8,2806097,19053884,0.0
55,0,45,7,4398,2200000,17799392,709.1,14537841,560.8,2972782,90887300,0.0
55,5,40,7,4398,2200000,16621718,655.5,13756441,525.3,2956958,82819740,0.0
55,10,35,7,4398,2200000,15444044,602.0,12909744,486.8,2941134,74752180,0.0
55,15,30,7,4398,2200000,14266370,548.5,12138223,451.7,2925310,66684620,0.0
55,20,25,7,4398,2200000,13088696,494.9,11409826,418.6,2909485,58617060,0.0
55,25,20,7,4398,2200000,11911021,441.4,10644978,383.9,2893661,50549500,0.0
55,30,15,7,4398,2200000,10733347,387.9,9786847,344.9,2877837,42481940,0.0
55,35,10,7,4398,2200000,9555673,334.3,8956820,307.1,2862013,34414380,0.0
55,40,5,7,4398,2200000,8377999,280.8,8019564,264.5,2846188,26346820,0.0
55,45,0,7,4398,2200000,7200324,227.3,7011357,218.7,2830364,18279260,0.0
60,0,40,7,4398,2200000,16475285,648.9,13567562,516.7,2979871,82045116,0.0
60,5,35,7,4398,2200000,15297611,595.3,12759338,480.0,2964047,73977556,0.0
60,10,30,7,4398,2200000,14119937,541.8,11948358,443.1,2948222,65909996,0.0
60,15,25,7,4398,2200000,12942263,488.3,11193546,408.8,2932398,57842436,0.0
60,20,20,7,4398,2200000,11764588,434.8,10460039,375.5,2916574,49774876,0.0
60,25,15,7,4398,2200000,10586914,381.2,9617310,337.2,2900750,41707316,0.0
60,30,10,7,4398,2200000,9409240,327.7,8797427,299.9,2884925,33639756,0.0
60,35,5,7,4398,2200000,8231566,274.2,7882894,258.3,2869101,25572196,0.0
60,40,0,7,4398,2200000,7053891,220.6,6904285,213.8,2853277,17504636,0.0
65,0,35,7,4398,2200000,15151178,588.7,12578756,471.8,2986959,73202932,0.0
65,5,30,7,4398,2200000,13973504,535.2,11756956,434.4,2971135,65135372,0.0
65,10,25,7,4398,2200000,12795830,481.6,10957167,398.1,2955311,57067812,0.0
65,15,20,7,4398,2200000,11618155,428.1,10231759,365.1,2939487,49000252,0.0
65,20,15,7,4398,2200000,10440481,374.6,9470664,330.5,2923662,40932692,0.0
65,25,10,7,4398,2200000,9262807,321.0,8616088,291.6,2907838,32865132,0.0
65,30,5,7,4398,2200000,8085133,267.5,7749526,252.3,2892014,24797572,0.0
65,35,0,7,4398,2200000,6907458,214.0,6784677,208.4,2876189,16730012,0.0
70,0,30,7,4398,2200000,13827071,528.5,11559894,425.4,2994048,64360748,0.0
70,5,25,7,4398,2200000,12649397,475.0,10772271,389.6,2978224,56293188,0.0
70,10,20,7,4398,2200000,11471723,421.4,9996378,354.4,2962399,48225628,0.0
70,15,15,7,4398,2200000,10294048,367.9,9275327,321.6,2946575,40158068,0.0
70,20,10,7,4398,2200000,9116374,314.4,8438346,283.6,2930751,32090508,0.0
70,25,5,7,4398,2200000,7938700,260.8,7613492,246.1,2914926,24022949,0.0
70,30,0,7,4398,2200000,6761026,207.3,6666454,203.0,2899102,15955389,0.0
75,0,25,7,4398,2200000,12502964,468.3,10582209,381.0,3001136,55518565,0.0
75,5,20,7,4398,2200000,11325290,414.8,9780187,344.6,2985312,47451005,0.0
75,10,15,7,4398,2200000,10147615,361.3,9046160,311.2,2969488,39383445,0.0
75,15,10,7,4398,2200000,8969941,307.7,8283175,276.5,2953663,31315885,0.0
75,20,5,7,4398,2200000,7792267,254.2,7443442,238.3,2937839,23248325,0.0
75,25,0,7,4398,2200000,6614593,200.7,6534218,197.0,2922015,15180765,0.0
80,0,20,7,4398,2200000,11178857,408.1,9594376,336.1,3008225,46676381,0.0
80,5,15,7,4398,2200000,10001182,354.6,8808289,300.4,2992400,38608821,0.0
80,10,10,7,4398,2200000,8823508,301.1,8095594,268.0,2976576,30541261,0.0
80,15,5,7,4398,2200000,7645834,247.5,7268511,230.4,2960752,22473701,0.0
80,20,0,7,4398,2200000,6468160,194.0,6398561,190.8,2944928,14406141,0.0
85,0,15,7,4398,2200000,9854749,347.9,8595914,290.7,3015313,37834197,0.0
85,5,10,7,4398,2200000,8677075,294.4,7870225,257.7,2999489,29766637,0.0
85,10,5,7,4398,2200000,7499401,240.9,7095526,222.5,2983665,21699077,0.0
85,15,0,7,4398,2200000,6321727,187.4,6251522,184.2,2967840,13631517,0.0
90,0,10,7,4398,2200000,8530642,287.8,7640346,247.3,3022402,28992014,0.0
90,5,5,7,4398,2200000,7352968,234.2,6912563,214.2,3006577,20924454,0.0
90,10,0,7,4398,2200000,6175294,180.7,6095274,177.1,2990753,12856894,0.0
95,0,5,7,4398,2200000,7206535,227.6,6681747,203.7,3029490,20149830,0.0
95,5,0,7,4398,2200000,6028861,174.0,5933076,169.7,3013666,12082270,0.0
100,0,0,7,4398,2200000,5882428,167.4,5745018,161.1,3036579,11307646,0.0
0,0,100,8,4146,2400000,48198070,1908.3,39576965,1549.0,8752849,194873399,0.0
0,5,95,8,4146,2400000,46341110,1830.9,38088123,1487.0,8677699,186457560,0.0
0,10,90,8,4146,2400000,44484150,1753.5,36606038,1425.3,8602549,178041721,0.0
0,15,85,8,4146,2400000,42627190,1676.1,35119270,1363.3,8527399,169625883,0.0
0,20,80,8,4146,2400000,40770230,1598.8,33544513,1297.7,8452249,161210044,0.0
0,25,75,8,4146,2400000,38913270,1521.4,32106998,1237.8,8377099,152794205,0.0
