horizon_years,n_windows,qqq_pct,stock_pct,total_return_mean,total_return_median,total_return_std,total_return_p25,total_return_p75,final_value_mean,final_value_median,final_value_std,final_value_p25,final_value_p75,cagr_mean,cagr_median,cagr_std,cagr_p25,cagr_p75,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_p25,max_drawdown_p75,sharpe_ratio_mean,sharpe_ratio_median,sharpe_ratio_std,sharpe_ratio_p25,sharpe_ratio_p75
15,252,71,29,18.660876,19.029396,2.318582,17.451688,20.365254,196608.761562,200293.957034,23185.821268,184516.876188,213652.537065,0.219114,0.221186,0.010149,0.214514,0.226431,-0.33633,-0.336666,0.000944,-0.337142,-0.335452,0.970577,0.978699,0.038828,0.9517,0.998718
15,252,72,28,18.382856,18.757023,2.272333,17.210288,20.044013,193828.563744,197570.225312,22723.329995,182102.878601,210440.134358,0.217964,0.220072,0.010079,0.213448,0.225222,-0.336799,-0.337137,0.000945,-0.337611,-0.335922,0.969522,0.977741,0.03873,0.950834,0.997697
15,252,73,27,18.104837,18.489396,2.226148,16.968888,19.720012,191048.365926,194893.959847,22261.48425,179688.881015,207200.119229,0.216798,0.218963,0.010008,0.212369,0.22396,-0.337279,-0.337616,0.000944,-0.33809,-0.336402,0.968399,0.97663,0.038625,0.94991,0.996637
15,252,74,26,17.826817,18.218779,2.180033,16.727488,19.416268,188268.168108,192187.790259,21800.325059,177274.883428,204162.682754,0.215617,0.217805,0.009935,0.211276,0.222722,-0.337768,-0.338106,0.000942,-0.338577,-0.336895,0.967206,0.975407,0.038512,0.948926,0.99533
15,252,75,25,17.548797,17.941195,2.13399,16.486089,19.106934,185487.97029,189411.947326,21339.896932,174860.885841,201069.33845,0.214418,0.216625,0.00986,0.210176,0.221478,-0.338268,-0.338606,0.000939,-0.339074,-0.337399,0.965938,0.974063,0.038391,0.947876,0.993824
15,252,76,24,17.270777,17.66361,2.088025,16.244689,18.795466,182707.772472,186636.104394,20880.248232,172446.888254,197954.664608,0.213203,0.215428,0.009784,0.209064,0.220208,-0.33878,-0.339116,0.000935,-0.339581,-0.337915,0.96459,0.972681,0.038261,0.946758,0.992132
15,252,77,23,16.992757,17.38465,2.042143,16.004087,18.483999,179927.574654,183846.503797,20421.431588,170040.865418,194839.990766,0.211971,0.214214,0.009706,0.207937,0.218918,-0.339302,-0.339637,0.000928,-0.340098,-0.338444,0.963157,0.971108,0.038121,0.945567,0.990709
15,252,78,22,16.714738,17.081018,1.99635,15.764707,18.169618,177147.376836,180810.177396,19963.50437,167647.072404,191696.176674,0.210721,0.212882,0.009626,0.206796,0.21761,-0.339836,-0.340169,0.000921,-0.340625,-0.338987,0.961634,0.969438,0.037972,0.944299,0.989171
15,252,79,21,16.436718,16.779991,1.950653,15.525328,17.859257,174367.179019,177799.909251,19506.529217,165253.27939,188592.567541,0.209452,0.211514,0.009545,0.205639,0.216284,-0.340382,-0.340713,0.000911,-0.341163,-0.339543,0.960016,0.967745,0.037813,0.942948,0.987241
15,252,80,20,16.158698,16.497928,1.905057,15.285949,17.568426,171586.981201,174979.279775,19050.574643,162859.486376,185684.264697,0.208164,0.210213,0.009462,0.204467,0.215026,-0.340941,-0.341268,0.0009,-0.341711,-0.340113,0.958296,0.966064,0.037643,0.94151,0.985419
15,252,81,19,15.880678,16.215865,1.859572,15.046569,17.241478,168806.783383,172158.650298,18595.715718,160465.693362,182414.784001,0.206857,0.208903,0.009377,0.203278,0.213586,-0.341513,-0.341836,0.000887,-0.342271,-0.340698,0.956468,0.964267,0.037462,0.93998,0.98345
15,252,82,18,15.602659,15.933802,1.814203,14.80719,16.926249,166026.585565,169338.020821,18142.034854,158071.900349,179262.494349,0.20553,0.207573,0.00929,0.202073,0.212209,-0.342098,-0.342416,0.000872,-0.342843,-0.341298,0.954525,0.962353,0.03727,0.93835,0.981519
15,252,83,17,15.324639,15.647563,1.768962,14.567811,16.610372,163246.387747,166475.627475,17689.622692,155678.107335,176103.724967,0.204181,0.206234,0.009201,0.200851,0.210773,-0.342697,-0.34301,0.000854,-0.343427,-0.341914,0.952459,0.960313,0.037064,0.936615,0.979442
15,252,84,16,15.046619,15.365302,1.723858,14.328431,16.294419,160466.189929,163653.02415,17238.579119,153284.314321,172944.192714,0.202811,0.204897,0.00911,0.199611,0.209323,-0.343311,-0.343617,0.000834,-0.344023,-0.342547,0.950263,0.958258,0.036846,0.934768,0.977262
15,252,85,15,14.768599,15.081735,1.678901,14.089052,16.000896,157685.992111,160817.350048,16789.014439,150890.521307,170008.963737,0.201418,0.203427,0.009017,0.198349,0.207974,-0.343939,-0.344238,0.000812,-0.344631,-0.343197,0.947926,0.956056,0.036615,0.932801,0.974437
15,252,86,14,14.490579,14.785418,1.634105,13.849809,15.698589,154905.794293,157854.177912,16341.050713,148498.089361,166985.889504,0.200003,0.201933,0.008922,0.197083,0.206529,-0.344583,-0.344873,0.000786,-0.345253,-0.343866,0.945442,0.953709,0.036369,0.930706,0.971757
15,252,87,13,14.21256,14.510347,1.589482,13.614032,15.379073,152125.596476,155103.465947,15894.823298,146140.315766,163790.725406,0.198563,0.200525,0.008825,0.195798,0.204963,-0.345243,-0.345524,0.000758,-0.345889,-0.344553,0.942798,0.951209,0.036109,0.928462,0.968973
15,252,88,12,13.93454,14.215028,1.545048,13.376387,15.073766,149345.398658,152150.275905,15450.482637,143763.865085,160737.659604,0.197099,0.198994,0.008726,0.194493,0.203402,-0.34592,-0.34619,0.000727,-0.346539,-0.345259,0.939984,0.948546,0.035834,0.926116,0.965292
15,252,89,11,13.65652,13.922541,1.50082,13.130374,14.768093,146565.20084,149225.412873,15008.19631,141303.741754,157680.927572,0.195609,0.197437,0.008624,0.193138,0.201846,-0.346615,-0.346872,0.000692,-0.347203,-0.345986,0.936988,0.945761,0.035543,0.923534,0.961645
15,252,90,10,13.3785,13.635076,1.456815,12.87977,14.465402,143785.003022,146350.756533,14568.151426,138797.701211,154654.018573,0.194092,0.195885,0.008521,0.191725,0.200325,-0.347327,-0.347571,0.000654,-0.347882,-0.346734,0.933799,0.942412,0.035236,0.920784,0.958427
15,252,91,9,13.100481,13.334803,1.413056,12.629166,14.143259,141004.805204,143348.029218,14130.557392,136291.660668,151432.585972,0.192548,0.194277,0.008415,0.190278,0.198642,-0.348058,-0.348287,0.000611,-0.348577,-0.347505,0.930401,0.939221,0.034913,0.917904,0.955122
15,252,92,8,12.822461,13.042856,1.369565,12.381419,13.828209,138224.607386,140428.558316,13695.649134,133814.188627,148282.089995,0.190975,0.192609,0.008306,0.188835,0.196939,-0.348809,-0.349021,0.000565,-0.349288,-0.348299,0.926781,0.935546,0.034572,0.914957,0.95148
15,252,93,7,12.544441,12.752942,1.326369,12.138358,13.513307,135444.409568,137529.423966,13263.690849,131383.581671,145133.065434,0.189371,0.190939,0.008196,0.187355,0.195229,-0.34958,-0.349774,0.000514,-0.350016,-0.349117,0.922922,0.931184,0.034215,0.911328,0.947061
15,252,94,6,12.266421,12.472748,1.283498,11.881512,13.202751,132664.21175,134727.476814,12834.980382,128815.122307,142027.510322,0.187737,0.189306,0.008083,0.185753,0.193517,-0.350373,-0.350546,0.000458,-0.350761,-0.349961,0.918808,0.927262,0.03384,0.907507,0.942839
15,252,95,5,11.988401,12.178452,1.240985,11.624815,12.881548,129884.013933,131784.524691,12409.854334,126248.152804,138815.478184,0.18607,0.187556,0.007969,0.184212,0.191783,-0.351188,-0.351339,0.000397,-0.351524,-0.350831,0.91442,0.922466,0.033449,0.903575,0.93835
15,252,96,4,11.710382,11.899335,1.198869,11.36498,12.578483,127103.816115,128993.352057,11988.69403,123649.799195,135784.83104,0.18437,0.185863,0.007852,0.18255,0.189983,-0.352026,-0.352152,0.000331,-0.352306,-0.351729,0.909739,0.917321,0.033042,0.899484,0.933631
15,252,97,3,11.432362,11.610009,1.157193,11.123935,12.260633,124323.618297,126100.087339,11571.932476,121239.352791,132606.33014,0.182634,0.184071,0.007734,0.181001,0.188079,-0.352888,-0.352987,0.000258,-0.353106,-0.352657,0.904742,0.911933,0.032619,0.895148,0.928702
15,252,98,2,11.154342,11.325207,1.116006,10.845756,11.955439,121543.420479,123252.067622,11160.062484,118457.556072,129554.390735,0.180862,0.182292,0.007613,0.179197,0.186234,-0.353776,-0.353844,0.000179,-0.353927,-0.353616,0.899408,0.906076,0.032182,0.890792,0.923367
15,252,99,1,10.876322,11.058908,1.075365,10.593769,11.642375,118763.222661,120589.083918,10753.646117,115937.693039,126423.753822,0.179051,0.180567,0.007492,0.177483,0.184303,-0.35469,-0.354726,9.4e-05,-0.354768,-0.354606,0.893712,0.900424,0.031732,0.885944,0.917177
15,252,100,0,10.598302,10.787578,1.035333,10.30083,11.328486,115983.024843,117875.778333,10353.325636,113008.298882,123284.864189,0.177199,0.178764,0.007369,0.175493,0.182311,-0.355631,-0.355631,0.0,-0.355631,-0.355631,0.887627,0.894241,0.031274,0.880049,0.910402
